3,2,1,40,858,463.15,500, 2017-12-08 18:59:57 +0000
3,2,1,40,867,463.19,500, 2017-12-08 18:59:57 +0000
3,2,1,40,873,463.23,500, 2017-12-08 18:59:57 +0000
3,2,1,40,871,463.27,500, 2017-12-08 18:59:57 +0000
3,2,1,40,869,463.31,500, 2017-12-08 18:59:57 +0000
3,2,1,40,867,463.35,500, 2017-12-08 18:59:57 +0000
3,2,1,40,868,463.39,500, 2017-12-08 18:59:57 +0000
3,2,1,40,865,463.43,500, 2017-12-08 18:59:57 +0000
3,2,1,40,866,463.47,500, 2017-12-08 18:59:57 +0000
3,2,1,40,865,463.51,500, 2017-12-08 18:59:57 +0000
3,2,1,40,861,463.55,500, 2017-12-08 18:59:57 +0000
3,2,1,40,852,463.59,500, 2017-12-08 18:59:57 +0000
3,2,1,40,844,463.63,500, 2017-12-08 18:59:57 +0000
3,2,1,40,863,463.67,500, 2017-12-08 18:59:57 +0000
3,2,1,40,865,463.71,500, 2017-12-08 18:59:57 +0000
3,2,1,40,865,463.75,500, 2017-12-08 18:59:57 +0000
3,2,1,40,855,463.79,500, 2017-12-08 18:59:57 +0000
3,2,1,40,863,463.83,500, 2017-12-08 18:59:57 +0000
3,2,1,40,862,463.87,500, 2017-12-08 18:59:57 +0000
3,2,1,40,845,463.90,500, 2017-12-08 18:59:57 +0000
3,2,1,40,857,463.94,500, 2017-12-08 18:59:57 +0000
3,2,1,40,850,463.98,500, 2017-12-08 18:59:57 +0000
3,2,1,40,861,464.02,500, 2017-12-08 18:59:57 +0000
3,2,1,40,853,464.06,500, 2017-12-08 18:59:57 +0000
3,2,1,40,854,464.10,500, 2017-12-08 18:59:57 +0000
3,2,1,40,845,464.14,500, 2017-12-08 18:59:57 +0000
3,2,1,40,859,464.18,500, 2017-12-08 18:59:57 +0000
3,2,1,40,868,464.22,500, 2017-12-08 18:59:57 +0000
3,2,1,40,855,464.26,500, 2017-12-08 18:59:57 +0000
3,2,1,40,864,464.30,500, 2017-12-08 18:59:57 +0000
3,2,1,40,862,464.34,500, 2017-12-08 18:59:57 +0000
3,2,1,40,858,464.38,500, 2017-12-08 18:59:57 +0000
3,2,1,40,865,464.42,500, 2017-12-08 18:59:57 +0000
3,2,1,40,860,464.46,500, 2017-12-08 18:59:57 +0000
3,2,1,40,851,464.49,500, 2017-12-08 18:59:57 +0000
3,2,1,40,845,464.53,500, 2017-12-08 18:59:57 +0000
3,2,1,40,845,464.57,500, 2017-12-08 18:59:57 +0000
3,2,1,40,864,464.61,500, 2017-12-08 18:59:57 +0000
3,2,1,40,863,464.65,500, 2017-12-08 18:59:58 +0000
3,2,1,40,870,464.69,500, 2017-12-08 18:59:58 +0000
3,2,1,40,852,464.73,500, 2017-12-08 18:59:58 +0000
3,2,1,40,859,464.77,500, 2017-12-08 18:59:58 +0000
3,2,1,40,860,464.81,500, 2017-12-08 18:59:58 +0000
3,2,1,40,861,464.85,500, 2017-12-08 18:59:58 +0000
3,2,1,40,874,464.89,500, 2017-12-08 18:59:58 +0000
3,2,1,40,846,464.93,500, 2017-12-08 18:59:58 +0000
3,2,1,40,855,464.97,500, 2017-12-08 18:59:58 +0000
3,2,1,40,861,465.01,500, 2017-12-08 18:59:58 +0000
3,2,1,40,866,465.05,500, 2017-12-08 18:59:58 +0000
3,2,1,40,864,465.09,500, 2017-12-08 18:59:58 +0000
3,2,1,40,859,465.13,500, 2017-12-08 18:59:58 +0000
3,2,1,40,866,465.17,500, 2017-12-08 18:59:58 +0000
3,2,1,40,840,465.20,500, 2017-12-08 18:59:58 +0000
3,2,1,40,855,465.24,500, 2017-12-08 18:59:58 +0000
3,2,1,40,864,465.28,500, 2017-12-08 18:59:58 +0000
3,2,1,40,866,465.32,500, 2017-12-08 18:59:58 +0000
3,2,1,40,866,465.36,500, 2017-12-08 18:59:58 +0000
3,2,1,40,871,465.40,500, 2017-12-08 18:59:58 +0000
3,2,1,40,851,465.44,500, 2017-12-08 18:59:58 +0000
3,2,1,40,866,465.48,500, 2017-12-08 18:59:58 +0000
3,2,1,40,865,465.52,500, 2017-12-08 18:59:58 +0000
3,2,1,40,868,465.56,500, 2017-12-08 18:59:58 +0000
3,2,1,40,866,465.60,500, 2017-12-08 18:59:58 +0000
3,2,1,40,868,465.64,500, 2017-12-08 18:59:58 +0000
3,2,1,40,871,465.68,500, 2017-12-08 18:59:58 +0000
3,2,1,40,860,465.72,500, 2017-12-08 18:59:58 +0000
3,2,1,40,865,465.76,500, 2017-12-08 18:59:58 +0000
3,2,1,40,859,465.80,500, 2017-12-08 18:59:58 +0000
3,2,1,40,866,465.84,500, 2017-12-08 18:59:58 +0000
3,2,1,40,863,465.88,500, 2017-12-08 18:59:58 +0000
3,2,1,40,864,465.92,500, 2017-12-08 18:59:58 +0000
3,2,1,40,875,465.96,500, 2017-12-08 18:59:58 +0000
3,2,1,40,852,466.00,500, 2017-12-08 18:59:58 +0000
3,2,1,40,862,466.04,500, 2017-12-08 18:59:58 +0000
3,2,1,40,873,466.08,500, 2017-12-08 18:59:58 +0000
3,2,1,40,872,466.12,500, 2017-12-08 18:59:58 +0000
3,2,1,40,868,466.16,500, 2017-12-08 18:59:58 +0000
3,2,1,40,873,466.20,500, 2017-12-08 18:59:58 +0000
3,2,1,40,876,466.24,500, 2017-12-08 18:59:58 +0000
3,2,1,40,881,466.28,500, 2017-12-08 18:59:58 +0000
3,2,1,40,871,466.32,500, 2017-12-08 18:59:58 +0000
3,2,1,40,866,466.36,500, 2017-12-08 18:59:58 +0000
3,2,1,40,856,466.40,500, 2017-12-08 18:59:58 +0000
3,2,1,40,875,466.44,500, 2017-12-08 18:59:58 +0000
3,2,1,40,861,466.48,500, 2017-12-08 18:59:58 +0000
3,2,1,40,868,466.52,500, 2017-12-08 18:59:58 +0000
3,2,1,40,877,466.57,500, 2017-12-08 18:59:58 +0000
3,2,1,40,871,466.61,500, 2017-12-08 18:59:58 +0000
3,2,1,40,878,466.65,500, 2017-12-08 18:59:58 +0000
3,2,1,40,869,466.69,500, 2017-12-08 18:59:58 +0000
