host,press,panel,threshold,reading,baseline,pressed,timestamp
1,2,0,80,598,381.86,500, 2017-12-09 16:14:21 +0000
1,2,0,80,1009,385.17,500, 2017-12-09 16:14:22 +0000
1,2,0,80,642,390.21,500, 2017-12-09 16:14:24 +0000
1,2,0,80,624,390.40,500, 2017-12-09 16:14:24 +0000
1,2,0,80,511,390.22,500, 2017-12-09 16:14:24 +0000
1,2,0,80,803,390.31,500, 2017-12-09 16:14:24 +0000
1,2,0,80,1006,390.32,500, 2017-12-09 16:14:25 +0000
1,2,0,80,1022,390.36,500, 2017-12-09 16:14:25 +0000
1,2,0,80,1003,390.54,500, 2017-12-09 16:14:25 +0000
1,2,0,80,1004,390.73,500, 2017-12-09 16:14:25 +0000
1,2,0,80,1004,391.24,500, 2017-12-09 16:14:31 +0000
1,2,0,80,497,391.25,500, 2017-12-09 16:14:31 +0000
1,2,0,80,992,391.20,500, 2017-12-09 16:14:31 +0000
1,2,0,80,551,411.99,500, 2017-12-09 16:16:25 +0000
1,2,0,80,532,410.85,500, 2017-12-09 16:16:28 +0000
1,2,0,80,552,411.60,500, 2017-12-09 16:16:29 +0000
1,2,0,80,552,409.46,500, 2017-12-09 16:16:33 +0000
1,2,0,80,499,412.29,500, 2017-12-09 16:18:12 +0000
1,2,0,80,504,412.31,500, 2017-12-09 16:18:12 +0000
1,2,0,80,885,403.15,500, 2017-12-09 16:18:29 +0000
1,2,0,80,566,403.29,500, 2017-12-09 16:18:29 +0000
1,2,0,80,516,413.41,500, 2017-12-09 16:18:32 +0000
1,2,0,80,497,413.50,500, 2017-12-09 16:18:33 +0000
1,2,0,80,496,413.53,500, 2017-12-09 16:18:33 +0000
1,2,0,80,499,413.55,500, 2017-12-09 16:18:33 +0000
1,2,0,80,500,413.76,500, 2017-12-09 16:18:34 +0000
1,2,0,80,494,413.85,500, 2017-12-09 16:18:35 +0000
1,2,0,80,494,413.98,500, 2017-12-09 16:18:35 +0000
1,2,0,80,509,414.03,500, 2017-12-09 16:18:35 +0000
1,2,0,80,505,414.21,500, 2017-12-09 16:18:35 +0000
1,2,0,80,504,411.48,500, 2017-12-09 16:18:39 +0000
1,2,0,80,524,411.43,500, 2017-12-09 16:18:40 +0000
1,2,0,80,586,411.44,500, 2017-12-09 16:18:40 +0000
1,2,0,80,586,411.21,500, 2017-12-09 16:18:41 +0000
1,2,0,80,588,411.03,500, 2017-12-09 16:18:41 +0000
1,2,0,80,534,410.71,500, 2017-12-09 16:18:42 +0000
1,2,0,80,548,410.54,500, 2017-12-09 16:18:43 +0000
1,2,0,80,523,410.04,500, 2017-12-09 16:18:45 +0000
1,2,0,80,538,402.62,500, 2017-12-09 16:21:39 +0000
1,2,0,80,487,402.65,500, 2017-12-09 16:21:39 +0000
1,2,0,80,491,402.81,500, 2017-12-09 16:21:39 +0000
1,2,0,80,526,398.69,500, 2017-12-09 16:21:46 +0000
1,2,0,80,511,417.89,500, 2017-12-09 16:24:48 +0000
1,2,0,80,506,420.39,500, 2017-12-09 16:25:15 +0000
1,2,0,80,563,419.24,500, 2017-12-09 16:25:18 +0000
1,2,0,80,705,423.59,500, 2017-12-09 16:25:20 +0000
1,2,0,80,504,421.08,500, 2017-12-09 16:25:22 +0000
1,2,0,80,522,421.10,500, 2017-12-09 16:25:22 +0000
1,2,0,80,521,420.47,500, 2017-12-09 16:25:23 +0000
1,2,0,80,1006,418.33,500, 2017-12-09 16:25:33 +0000
1,2,0,80,956,418.53,500, 2017-12-09 16:25:33 +0000
1,2,0,80,525,418.58,500, 2017-12-09 16:25:34 +0000
1,2,0,80,505,418.71,500, 2017-12-09 16:25:34 +0000
1,2,0,80,1020,418.85,500, 2017-12-09 16:25:34 +0000
1,2,0,80,998,419.12,500, 2017-12-09 16:25:35 +0000
1,2,0,80,503,419.22,500, 2017-12-09 16:25:35 +0000
1,2,0,80,607,419.12,500, 2017-12-09 16:25:36 +0000
1,2,0,80,687,418.89,500, 2017-12-09 16:25:36 +0000
1,2,0,80,777,418.89,500, 2017-12-09 16:25:36 +0000
1,2,0,80,880,418.95,500, 2017-12-09 16:25:37 +0000
1,2,0,80,998,419.06,500, 2017-12-09 16:25:37 +0000
1,2,0,80,1008,419.25,500, 2017-12-09 16:25:37 +0000
1,2,0,80,1005,419.39,500, 2017-12-09 16:25:37 +0000
1,2,0,80,978,419.52,500, 2017-12-09 16:25:38 +0000
1,2,0,80,661,419.63,500, 2017-12-09 16:25:38 +0000
1,2,0,80,526,419.54,500, 2017-12-09 16:25:39 +0000
1,2,0,80,582,419.55,500, 2017-12-09 16:25:39 +0000
1,2,0,80,1003,419.59,500, 2017-12-09 16:25:40 +0000
1,2,0,80,1009,419.73,500, 2017-12-09 16:25:40 +0000
1,2,0,80,565,421.67,500, 2017-12-09 16:26:11 +0000
1,2,0,80,510,421.63,500, 2017-12-09 16:26:11 +0000
1,2,0,80,599,421.61,500, 2017-12-09 16:26:11 +0000
1,2,0,80,658,421.75,500, 2017-12-09 16:26:11 +0000
1,2,0,80,503,422.89,500, 2017-12-09 16:26:23 +0000
1,2,0,80,505,423.01,500, 2017-12-09 16:26:23 +0000
1,2,0,80,513,423.07,500, 2017-12-09 16:26:23 +0000
1,2,0,80,504,423.23,500, 2017-12-09 16:26:24 +0000
1,2,0,80,507,423.47,500, 2017-12-09 16:26:24 +0000
1,2,0,80,512,424.09,500, 2017-12-09 16:26:26 +0000
1,2,0,80,506,424.15,500, 2017-12-09 16:26:26 +0000
1,2,0,80,505,424.20,500, 2017-12-09 16:26:26 +0000
1,2,0,80,517,424.21,500, 2017-12-09 16:26:26 +0000
1,2,0,80,513,424.34,500, 2017-12-09 16:26:27 +0000
1,2,0,80,506,424.37,500, 2017-12-09 16:26:27 +0000
1,2,0,80,520,424.40,500, 2017-12-09 16:26:27 +0000
1,2,0,80,511,424.41,500, 2017-12-09 16:26:27 +0000
1,2,0,80,514,424.45,500, 2017-12-09 16:26:27 +0000
1,2,0,80,509,424.48,500, 2017-12-09 16:26:27 +0000
1,2,0,80,512,424.50,500, 2017-12-09 16:26:27 +0000
1,2,0,80,510,424.53,500, 2017-12-09 16:26:27 +0000
1,2,0,80,518,424.55,500, 2017-12-09 16:26:27 +0000
1,2,0,80,547,424.37,500, 2017-12-09 16:26:30 +0000
1,2,0,80,647,424.62,500, 2017-12-09 16:26:31 +0000
1,2,0,80,524,424.02,500, 2017-12-09 16:26:32 +0000
1,2,0,80,591,422.49,500, 2017-12-09 16:26:35 +0000
1,2,0,80,530,423.08,500, 2017-12-09 16:26:35 +0000
1,2,0,80,508,423.13,500, 2017-12-09 16:26:35 +0000
1,2,0,80,506,423.18,500, 2017-12-09 16:26:35 +0000
1,2,0,80,532,423.25,500, 2017-12-09 16:26:35 +0000
1,2,0,80,516,423.29,500, 2017-12-09 16:26:36 +0000
1,2,0,80,510,423.32,500, 2017-12-09 16:26:36 +0000
1,2,0,80,515,423.37,500, 2017-12-09 16:26:36 +0000
1,2,0,80,860,427.63,500, 2017-12-09 16:26:38 +0000
1,2,0,80,887,432.68,500, 2017-12-09 16:26:41 +0000
1,2,0,80,515,427.83,500, 2017-12-09 16:27:10 +0000
1,2,0,80,543,459.43,500, 2017-12-09 16:30:10 +0000
1,2,0,80,541,459.49,500, 2017-12-09 16:30:10 +0000
1,2,0,80,545,459.55,500, 2017-12-09 16:30:11 +0000
1,2,0,80,544,459.62,500, 2017-12-09 16:30:11 +0000
1,2,0,80,546,459.64,500, 2017-12-09 16:30:11 +0000
1,2,0,80,541,459.69,500, 2017-12-09 16:30:11 +0000
1,2,0,80,540,459.74,500, 2017-12-09 16:30:11 +0000
1,2,0,80,542,459.78,500, 2017-12-09 16:30:11 +0000
1,2,0,80,553,459.80,500, 2017-12-09 16:30:11 +0000
1,2,0,80,547,459.84,500, 2017-12-09 16:30:11 +0000
1,2,0,80,540,459.86,500, 2017-12-09 16:30:11 +0000
1,2,0,80,541,459.88,500, 2017-12-09 16:30:11 +0000
1,2,0,80,545,459.98,500, 2017-12-09 16:30:11 +0000
1,2,0,80,541,459.99,500, 2017-12-09 16:30:12 +0000
1,2,0,80,543,460.06,500, 2017-12-09 16:30:12 +0000
1,2,0,80,542,460.10,500, 2017-12-09 16:30:12 +0000
1,2,0,80,557,460.16,500, 2017-12-09 16:30:12 +0000
1,2,0,80,546,460.19,500, 2017-12-09 16:30:12 +0000
1,2,0,80,543,460.20,500, 2017-12-09 16:30:12 +0000
1,2,0,80,541,460.25,500, 2017-12-09 16:30:12 +0000
1,2,0,80,543,460.27,500, 2017-12-09 16:30:12 +0000
1,2,0,80,545,460.31,500, 2017-12-09 16:30:12 +0000
1,2,0,80,541,460.41,500, 2017-12-09 16:30:12 +0000
1,2,0,80,546,460.44,500, 2017-12-09 16:30:12 +0000
1,2,0,80,543,460.46,500, 2017-12-09 16:30:12 +0000
1,2,0,80,546,460.51,500, 2017-12-09 16:30:13 +0000
1,2,0,80,546,460.57,500, 2017-12-09 16:30:13 +0000
1,2,0,80,544,460.64,500, 2017-12-09 16:30:13 +0000
1,2,0,80,545,460.76,500, 2017-12-09 16:30:13 +0000
1,2,0,80,543,460.82,500, 2017-12-09 16:30:13 +0000
1,2,0,80,542,460.87,500, 2017-12-09 16:30:13 +0000
1,2,0,80,541,460.94,500, 2017-12-09 16:30:13 +0000
1,2,0,80,543,461.01,500, 2017-12-09 16:30:14 +0000
1,2,0,80,542,461.08,500, 2017-12-09 16:30:14 +0000
1,2,0,80,543,461.23,500, 2017-12-09 16:30:14 +0000
1,2,0,80,543,461.41,500, 2017-12-09 16:30:14 +0000
1,2,0,80,543,461.44,500, 2017-12-09 16:30:14 +0000
1,2,0,80,549,461.49,500, 2017-12-09 16:30:15 +0000
1,2,0,80,543,461.69,500, 2017-12-09 16:30:15 +0000
1,2,0,80,546,461.78,500, 2017-12-09 16:30:15 +0000
1,2,0,80,543,462.28,500, 2017-12-09 16:30:16 +0000
1,2,0,80,573,462.98,500, 2017-12-09 16:30:18 +0000
1,2,0,80,675,462.82,500, 2017-12-09 16:30:21 +0000
1,2,0,80,708,465.44,500, 2017-12-09 16:30:23 +0000
1,2,0,80,620,467.51,500, 2017-12-09 16:30:24 +0000
1,2,0,80,561,478.68,500, 2017-12-09 16:40:52 +0000
1,2,0,80,827,467.20,500, 2017-12-09 16:42:19 +0000
1,2,0,80,676,468.48,500, 2017-12-09 16:42:20 +0000
1,2,0,80,554,467.48,500, 2017-12-09 16:42:22 +0000
1,2,0,80,595,466.00,500, 2017-12-09 16:42:23 +0000
1,2,0,80,555,466.23,500, 2017-12-09 16:42:23 +0000
1,2,0,80,755,466.28,500, 2017-12-09 16:42:23 +0000
1,2,0,80,627,465.73,500, 2017-12-09 16:42:23 +0000
1,2,0,80,618,460.75,500, 2017-12-09 16:42:35 +0000
1,2,0,80,583,462.52,500, 2017-12-09 16:42:37 +0000
1,2,0,80,614,462.28,500, 2017-12-09 16:42:37 +0000
1,2,0,80,560,461.18,500, 2017-12-09 16:42:38 +0000
1,2,0,80,586,458.43,500, 2017-12-09 16:42:41 +0000
1,2,0,80,546,436.45,500, 2017-12-09 16:44:56 +0000
1,2,0,80,582,436.36,500, 2017-12-09 16:44:57 +0000
1,2,0,80,799,436.35,500, 2017-12-09 16:44:58 +0000
1,2,0,80,833,436.21,500, 2017-12-09 16:44:59 +0000
1,2,0,80,1006,436.34,500, 2017-12-09 16:44:59 +0000
1,2,0,80,1005,436.40,500, 2017-12-09 16:45:00 +0000
1,2,0,80,1009,436.68,500, 2017-12-09 16:45:00 +0000
1,2,0,80,935,436.79,500, 2017-12-09 16:45:00 +0000
1,2,0,80,914,437.19,500, 2017-12-09 16:45:01 +0000
1,2,0,80,1000,437.16,500, 2017-12-09 16:45:01 +0000
1,2,0,80,996,436.81,500, 2017-12-09 16:45:01 +0000
1,2,0,80,622,436.59,500, 2017-12-09 16:45:02 +0000
1,2,0,80,815,436.45,500, 2017-12-09 16:45:02 +0000
1,2,0,80,528,435.34,500, 2017-12-09 16:45:03 +0000
1,2,0,80,599,434.20,500, 2017-12-09 16:45:05 +0000
1,2,0,80,985,433.44,500, 2017-12-09 16:45:05 +0000
1,2,0,80,624,432.29,500, 2017-12-09 16:45:07 +0000
1,2,0,80,623,429.62,500, 2017-12-09 16:45:13 +0000
1,2,0,80,989,429.53,500, 2017-12-09 16:45:14 +0000
1,2,0,80,847,429.52,500, 2017-12-09 16:45:14 +0000
1,2,0,80,953,429.18,500, 2017-12-09 16:45:14 +0000
1,2,0,80,990,428.89,500, 2017-12-09 16:45:15 +0000
1,2,0,80,723,428.33,500, 2017-12-09 16:45:15 +0000
1,2,0,80,788,427.59,500, 2017-12-09 16:45:16 +0000
1,2,0,80,600,427.10,500, 2017-12-09 16:45:16 +0000
1,2,0,80,543,426.78,500, 2017-12-09 16:45:16 +0000
1,2,0,80,602,426.40,500, 2017-12-09 16:45:17 +0000
1,2,0,80,726,425.69,500, 2017-12-09 16:45:17 +0000
1,2,0,80,726,423.59,500, 2017-12-09 16:45:19 +0000
1,2,0,80,534,423.64,500, 2017-12-09 16:45:19 +0000
1,2,0,80,1003,423.56,500, 2017-12-09 16:45:19 +0000
1,2,0,80,952,423.47,500, 2017-12-09 16:45:19 +0000
1,2,0,80,1000,423.43,500, 2017-12-09 16:45:20 +0000
1,2,0,80,1020,423.51,500, 2017-12-09 16:45:20 +0000
1,2,0,80,555,454.28,500, 2017-12-09 16:50:47 +0000
1,2,0,80,533,436.71,500, 2017-12-09 16:51:39 +0000
1,2,0,80,557,436.79,500, 2017-12-09 16:51:43 +0000
1,2,0,80,611,437.06,500, 2017-12-09 16:51:43 +0000
1,2,0,80,749,432.96,500, 2017-12-09 16:51:46 +0000
1,2,0,80,538,435.25,500, 2017-12-09 16:51:48 +0000
1,2,0,80,886,436.97,500, 2017-12-09 16:51:48 +0000
1,2,0,80,536,426.24,500, 2017-12-09 16:51:55 +0000
1,2,0,80,401,317.43,500, 2017-12-09 16:56:42 +0000
1,2,0,80,398,317.61,500, 2017-12-09 16:56:43 +0000
1,2,0,80,402,317.63,500, 2017-12-09 16:56:43 +0000
1,2,0,80,402,317.70,500, 2017-12-09 16:56:43 +0000
1,2,0,80,413,317.92,500, 2017-12-09 16:56:43 +0000
1,2,0,80,405,317.94,500, 2017-12-09 16:56:43 +0000
1,2,0,80,399,318.15,500, 2017-12-09 16:56:44 +0000
1,2,0,80,405,320.81,500, 2017-12-09 16:56:52 +0000
1,2,0,80,409,320.86,500, 2017-12-09 16:56:52 +0000
1,2,0,80,407,320.92,500, 2017-12-09 16:56:52 +0000
1,2,0,80,412,320.94,500, 2017-12-09 16:56:52 +0000
1,2,0,80,402,320.96,500, 2017-12-09 16:56:52 +0000
1,2,0,80,401,320.99,500, 2017-12-09 16:56:52 +0000
1,2,0,80,406,321.02,500, 2017-12-09 16:56:52 +0000
1,2,0,80,409,321.05,500, 2017-12-09 16:56:52 +0000
1,2,0,80,404,321.13,500, 2017-12-09 16:56:52 +0000
1,2,0,80,410,321.20,500, 2017-12-09 16:56:53 +0000
1,2,0,80,416,321.25,500, 2017-12-09 16:56:53 +0000
1,2,0,80,413,321.32,500, 2017-12-09 16:56:53 +0000
1,2,0,80,405,321.37,500, 2017-12-09 16:56:53 +0000
1,2,0,80,410,321.39,500, 2017-12-09 16:56:53 +0000
1,2,0,80,404,321.45,500, 2017-12-09 16:56:53 +0000
1,2,0,80,403,321.51,500, 2017-12-09 16:56:53 +0000
1,2,0,80,407,321.53,500, 2017-12-09 16:56:53 +0000
1,2,0,80,412,321.54,500, 2017-12-09 16:56:53 +0000
1,2,0,80,405,321.58,500, 2017-12-09 16:56:53 +0000
1,2,0,80,413,321.61,500, 2017-12-09 16:56:53 +0000
1,2,0,80,402,321.68,500, 2017-12-09 16:56:54 +0000
1,2,0,80,412,321.69,500, 2017-12-09 16:56:54 +0000
1,2,0,80,404,321.71,500, 2017-12-09 16:56:54 +0000
1,2,0,80,409,321.75,500, 2017-12-09 16:56:54 +0000
1,2,0,80,403,321.77,500, 2017-12-09 16:56:54 +0000
1,2,0,80,403,321.78,500, 2017-12-09 16:56:54 +0000
1,2,0,80,403,321.84,500, 2017-12-09 16:56:54 +0000
1,2,0,80,420,321.86,500, 2017-12-09 16:56:54 +0000
1,2,0,80,423,321.88,500, 2017-12-09 16:56:54 +0000
1,2,0,80,408,321.90,500, 2017-12-09 16:56:54 +0000
1,2,0,80,413,321.92,500, 2017-12-09 16:56:54 +0000
1,2,0,80,424,321.98,500, 2017-12-09 16:56:54 +0000
1,2,0,80,413,322.02,500, 2017-12-09 16:56:54 +0000
1,2,0,80,413,322.08,500, 2017-12-09 16:56:54 +0000
1,2,0,80,409,322.18,500, 2017-12-09 16:56:54 +0000
1,2,0,80,423,322.24,500, 2017-12-09 16:56:55 +0000
1,2,0,80,405,322.29,500, 2017-12-09 16:56:55 +0000
1,2,0,80,408,322.32,500, 2017-12-09 16:56:55 +0000
1,2,0,80,403,322.36,500, 2017-12-09 16:56:55 +0000
1,2,0,80,403,322.40,500, 2017-12-09 16:56:55 +0000
1,2,0,80,414,322.42,500, 2017-12-09 16:56:55 +0000
1,2,0,80,415,322.45,500, 2017-12-09 16:56:55 +0000
1,2,0,80,413,322.46,500, 2017-12-09 16:56:55 +0000
1,2,0,80,420,322.48,500, 2017-12-09 16:56:55 +0000
1,2,0,80,404,322.50,500, 2017-12-09 16:56:55 +0000
1,2,0,80,415,322.56,500, 2017-12-09 16:56:55 +0000
1,2,0,80,415,322.60,500, 2017-12-09 16:56:55 +0000
1,2,0,80,415,322.63,500, 2017-12-09 16:56:55 +0000
1,2,0,80,413,322.67,500, 2017-12-09 16:56:55 +0000
1,2,0,80,404,322.74,500, 2017-12-09 16:56:55 +0000
1,2,0,80,404,322.78,500, 2017-12-09 16:56:56 +0000
1,2,0,80,414,322.81,500, 2017-12-09 16:56:56 +0000
1,2,0,80,405,322.85,500, 2017-12-09 16:56:56 +0000
1,2,0,80,415,322.88,500, 2017-12-09 16:56:56 +0000
1,2,0,80,403,322.91,500, 2017-12-09 16:56:56 +0000
1,2,0,80,417,322.95,500, 2017-12-09 16:56:56 +0000
1,2,0,80,424,322.99,500, 2017-12-09 16:56:56 +0000
1,2,0,80,406,323.01,500, 2017-12-09 16:56:56 +0000
1,2,0,80,407,323.02,500, 2017-12-09 16:56:56 +0000
1,2,0,80,405,323.04,500, 2017-12-09 16:56:56 +0000
1,2,0,80,408,323.06,500, 2017-12-09 16:56:56 +0000
1,2,0,80,406,323.10,500, 2017-12-09 16:56:56 +0000
1,2,0,80,408,323.14,500, 2017-12-09 16:56:56 +0000
1,2,0,80,406,323.16,500, 2017-12-09 16:56:56 +0000
1,2,0,80,407,323.19,500, 2017-12-09 16:56:56 +0000
1,2,0,80,410,323.22,500, 2017-12-09 16:56:56 +0000
1,2,0,80,408,323.26,500, 2017-12-09 16:56:56 +0000
1,2,0,80,414,323.28,500, 2017-12-09 16:56:56 +0000
1,2,0,80,408,323.30,500, 2017-12-09 16:56:57 +0000
1,2,0,80,407,323.31,500, 2017-12-09 16:56:57 +0000
1,2,0,80,408,323.34,500, 2017-12-09 16:56:57 +0000
1,2,0,80,417,323.39,500, 2017-12-09 16:56:57 +0000
1,2,0,80,408,323.43,500, 2017-12-09 16:56:57 +0000
1,2,0,80,404,323.48,500, 2017-12-09 16:56:57 +0000
1,2,0,80,407,323.49,500, 2017-12-09 16:56:57 +0000
1,2,0,80,405,323.51,500, 2017-12-09 16:56:57 +0000
1,2,0,80,406,323.57,500, 2017-12-09 16:56:57 +0000
1,2,0,80,409,323.63,500, 2017-12-09 16:56:57 +0000
1,2,0,80,414,323.65,500, 2017-12-09 16:56:57 +0000
1,2,0,80,408,323.66,500, 2017-12-09 16:56:57 +0000
1,2,0,80,405,323.71,500, 2017-12-09 16:56:57 +0000
1,2,0,80,411,323.74,500, 2017-12-09 16:56:57 +0000
1,2,0,80,417,323.75,500, 2017-12-09 16:56:57 +0000
1,2,0,80,408,323.81,500, 2017-12-09 16:56:57 +0000
1,2,0,80,405,323.87,500, 2017-12-09 16:56:58 +0000
1,2,0,80,414,323.89,500, 2017-12-09 16:56:58 +0000
1,2,0,80,409,323.91,500, 2017-12-09 16:56:58 +0000
1,2,0,80,410,323.95,500, 2017-12-09 16:56:58 +0000
1,2,0,80,412,323.97,500, 2017-12-09 16:56:58 +0000
1,2,0,80,407,324.01,500, 2017-12-09 16:56:58 +0000
1,2,0,80,406,324.05,500, 2017-12-09 16:56:58 +0000
1,2,0,80,406,324.07,500, 2017-12-09 16:56:58 +0000
1,2,0,80,412,324.16,500, 2017-12-09 16:56:58 +0000
1,2,0,80,410,324.18,500, 2017-12-09 16:56:58 +0000
1,2,0,80,412,324.23,500, 2017-12-09 16:56:58 +0000
1,2,0,80,408,324.25,500, 2017-12-09 16:56:58 +0000
1,2,0,80,406,324.28,500, 2017-12-09 16:56:58 +0000
1,2,0,80,406,324.33,500, 2017-12-09 16:56:58 +0000
1,2,0,80,414,324.42,500, 2017-12-09 16:56:59 +0000
1,2,0,80,405,324.45,500, 2017-12-09 16:56:59 +0000
1,2,0,80,410,324.51,500, 2017-12-09 16:56:59 +0000
1,2,0,80,407,324.58,500, 2017-12-09 16:56:59 +0000
1,2,0,80,415,324.70,500, 2017-12-09 16:56:59 +0000
1,2,0,80,410,324.73,500, 2017-12-09 16:56:59 +0000
1,2,0,80,408,324.76,500, 2017-12-09 16:56:59 +0000
1,2,0,80,405,324.78,500, 2017-12-09 16:56:59 +0000
1,2,0,80,408,324.80,500, 2017-12-09 16:56:59 +0000
1,2,0,80,408,324.82,500, 2017-12-09 16:56:59 +0000
1,2,0,80,416,324.84,500, 2017-12-09 16:57:00 +0000
1,2,0,80,420,324.90,500, 2017-12-09 16:57:00 +0000
1,2,0,80,406,324.93,500, 2017-12-09 16:57:00 +0000
1,2,0,80,419,324.98,500, 2017-12-09 16:57:00 +0000
1,2,0,80,415,325.02,500, 2017-12-09 16:57:00 +0000
1,2,0,80,407,325.05,500, 2017-12-09 16:57:00 +0000
1,2,0,80,414,325.07,500, 2017-12-09 16:57:00 +0000
1,2,0,80,407,325.10,500, 2017-12-09 16:57:00 +0000
1,2,0,80,416,325.12,500, 2017-12-09 16:57:00 +0000
1,2,0,80,412,325.19,500, 2017-12-09 16:57:00 +0000
1,2,0,80,412,325.23,500, 2017-12-09 16:57:00 +0000
1,2,0,80,429,325.27,500, 2017-12-09 16:57:00 +0000
1,2,0,80,410,325.33,500, 2017-12-09 16:57:00 +0000
1,2,0,80,413,325.35,500, 2017-12-09 16:57:00 +0000
1,2,0,80,420,325.39,500, 2017-12-09 16:57:00 +0000
1,2,0,80,411,325.41,500, 2017-12-09 16:57:01 +0000
1,2,0,80,415,325.43,500, 2017-12-09 16:57:01 +0000
1,2,0,80,406,325.44,500, 2017-12-09 16:57:01 +0000
1,2,0,80,407,325.50,500, 2017-12-09 16:57:01 +0000
1,2,0,80,406,325.55,500, 2017-12-09 16:57:01 +0000
1,2,0,80,408,325.58,500, 2017-12-09 16:57:01 +0000
1,2,0,80,406,325.60,500, 2017-12-09 16:57:01 +0000
1,2,0,80,413,325.62,500, 2017-12-09 16:57:01 +0000
1,2,0,80,413,325.64,500, 2017-12-09 16:57:01 +0000
1,2,0,80,407,325.67,500, 2017-12-09 16:57:01 +0000
1,2,0,80,423,325.73,500, 2017-12-09 16:57:01 +0000
1,2,0,80,412,325.76,500, 2017-12-09 16:57:01 +0000
1,2,0,80,411,325.78,500, 2017-12-09 16:57:01 +0000
1,2,0,80,406,325.83,500, 2017-12-09 16:57:01 +0000
1,2,0,80,411,325.90,500, 2017-12-09 16:57:01 +0000
1,2,0,80,413,325.92,500, 2017-12-09 16:57:01 +0000
1,2,0,80,408,325.95,500, 2017-12-09 16:57:02 +0000
1,2,0,80,407,326.00,500, 2017-12-09 16:57:02 +0000
1,2,0,80,423,326.01,500, 2017-12-09 16:57:02 +0000
1,2,0,80,410,326.07,500, 2017-12-09 16:57:02 +0000
1,2,0,80,414,326.09,500, 2017-12-09 16:57:02 +0000
1,2,0,80,417,326.14,500, 2017-12-09 16:57:02 +0000
1,2,0,80,417,326.16,500, 2017-12-09 16:57:02 +0000
1,2,0,80,408,326.26,500, 2017-12-09 16:57:02 +0000
1,2,0,80,409,326.28,500, 2017-12-09 16:57:02 +0000
1,2,0,80,407,326.33,500, 2017-12-09 16:57:02 +0000
1,2,0,80,417,326.37,500, 2017-12-09 16:57:02 +0000
1,2,0,80,408,326.40,500, 2017-12-09 16:57:02 +0000
1,2,0,80,417,326.41,500, 2017-12-09 16:57:02 +0000
1,2,0,80,411,326.46,500, 2017-12-09 16:57:03 +0000
1,2,0,80,408,326.50,500, 2017-12-09 16:57:03 +0000
1,2,0,80,413,326.52,500, 2017-12-09 16:57:03 +0000
1,2,0,80,408,326.56,500, 2017-12-09 16:57:03 +0000
1,2,0,80,416,326.59,500, 2017-12-09 16:57:03 +0000
1,2,0,80,409,326.61,500, 2017-12-09 16:57:03 +0000
1,2,0,80,409,326.63,500, 2017-12-09 16:57:03 +0000
1,2,0,80,413,326.65,500, 2017-12-09 16:57:03 +0000
1,2,0,80,412,326.72,500, 2017-12-09 16:57:03 +0000
1,2,0,80,408,326.81,500, 2017-12-09 16:57:03 +0000
1,2,0,80,411,326.83,500, 2017-12-09 16:57:03 +0000
1,2,0,80,413,326.99,500, 2017-12-09 16:57:04 +0000
1,2,0,80,411,327.00,500, 2017-12-09 16:57:04 +0000
1,2,0,80,415,327.04,500, 2017-12-09 16:57:04 +0000
1,2,0,80,412,327.09,500, 2017-12-09 16:57:04 +0000
1,2,0,80,409,327.12,500, 2017-12-09 16:57:04 +0000
1,2,0,80,415,327.16,500, 2017-12-09 16:57:04 +0000
1,2,0,80,410,327.48,500, 2017-12-09 16:57:05 +0000
1,2,0,80,413,327.63,500, 2017-12-09 16:57:05 +0000
1,2,0,80,409,327.67,500, 2017-12-09 16:57:05 +0000
1,2,0,80,408,327.87,500, 2017-12-09 16:57:06 +0000
1,2,0,80,419,332.69,500, 2017-12-09 16:57:21 +0000
1,2,0,80,424,332.73,500, 2017-12-09 16:57:21 +0000
1,2,0,80,414,332.78,500, 2017-12-09 16:57:21 +0000
1,2,0,80,415,332.82,500, 2017-12-09 16:57:21 +0000
1,2,0,80,416,333.00,500, 2017-12-09 16:57:21 +0000
1,2,0,80,414,333.05,500, 2017-12-09 16:57:21 +0000
1,2,0,80,415,333.07,500, 2017-12-09 16:57:21 +0000
1,2,0,80,414,333.15,500, 2017-12-09 16:57:21 +0000
1,2,0,80,415,333.18,500, 2017-12-09 16:57:22 +0000
1,2,0,80,417,333.31,500, 2017-12-09 16:57:22 +0000
1,2,0,80,414,333.41,500, 2017-12-09 16:57:22 +0000
1,2,0,80,415,333.43,500, 2017-12-09 16:57:22 +0000
1,2,0,80,418,333.50,500, 2017-12-09 16:57:22 +0000
1,2,0,80,414,333.85,500, 2017-12-09 16:57:23 +0000
1,2,0,80,416,333.96,500, 2017-12-09 16:57:23 +0000
1,2,0,80,414,334.00,500, 2017-12-09 16:57:23 +0000
1,2,0,80,422,334.03,500, 2017-12-09 16:57:23 +0000
1,2,0,80,419,334.08,500, 2017-12-09 16:57:24 +0000
1,2,0,80,420,334.19,500, 2017-12-09 16:57:24 +0000
1,2,0,80,418,334.21,500, 2017-12-09 16:57:24 +0000
1,2,0,80,424,334.25,500, 2017-12-09 16:57:24 +0000
1,2,0,80,424,334.30,500, 2017-12-09 16:57:24 +0000
1,2,0,80,417,334.42,500, 2017-12-09 16:57:24 +0000
1,2,0,80,419,334.47,500, 2017-12-09 16:57:24 +0000
1,2,0,80,415,334.49,500, 2017-12-09 16:57:24 +0000
